"Date Printed: Thursday, June 21, 2018 8:26:38 AM"
Title: HIV prevalence | 2015 | 2014 | 2013 | 2012 | 2011 | 2010 | 2009 | 2008 | Alabama | Alaska | Arizona | Arkansas | California | Colorado | Connecticut | Delaware | District of Columbia | Florida | Georgia | Hawaii | Idaho | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | Montana | Nebraska | Nevada | New Hampshire | New Jersey | New Mexico | New York | North Carolina | North Dakota | Ohio | Oklahoma | Oregon | Pennsylvania | Rhode Island | South Carolina | South Dakota | Tennessee | Texas | Utah | Vermont | Virginia | Washington | West Virginia | Wisconsin | Wyoming | American Indian/Alaska Native | Asian | Black/African American | Hispanic/Latino | Multiple races | Native Hawaiian/Other Pacific Islander | White | Male | Female | Ages 13 years and older | All transmission categories
"Footnote(s): AIDS diagnoses and HIV diagnoses data for the year 2016 are preliminary and based on 6 months reporting delay. Therefore, trend data should only be viewed through the year 2015 to allow sufficient time (at least 12 months) for reporting of case information to accurately assess trends. Prevalence data prior to 2010 are based on residence at diagnosis; prevalence data from 2010 to present are based on most recent known address. Death data based on residence at death. Data adjusted for missing transmission category."
NA - Not applicable


Indicator,Year,Geography,FIPS,Age Group,Race/Ethnicity,Sex,Transmission Category,Cases,Rate per 100000,Population
"HIV prevalence","2009","Texas","48","Ages 13 years and older","Native Hawaiian/Other Pacific Islander","Male","All transmission categories","Data suppressed","Data suppressed","6,781"
"HIV prevalence","2009","Texas","48","Ages 13 years and older","Native Hawaiian/Other Pacific Islander","Female","All transmission categories","Data suppressed","Data suppressed","6,754"
"HIV prevalence","2009","Texas","48","Ages 13 years and older","White","Male","All transmission categories","16,672",347.6,"4,796,401"
"HIV prevalence","2009","Texas","48","Ages 13 years and older","White","Female","All transmission categories","2,260",45.2,"5,002,978"
"HIV prevalence","2014","Texas","48","Ages 13 years and older","American Indian/Alaska Native","Male","All transmission categories","33",88.2,"37,428"
"HIV prevalence","2014","Texas","48","Ages 13 years and older","American Indian/Alaska Native","Female","All transmission categories","4",10.5,"38,008"
"HIV prevalence","2014","Texas","48","Ages 13 years and older","Asian","Male","All transmission categories","582",124.1,"469,142"
"HIV prevalence","2014","Texas","48","Ages 13 years and older","Asian","Female","All transmission categories","148",29.3,"504,291"
"HIV prevalence","2014","Texas","48","Ages 13 years and older","Black/African American","Male","All transmission categories","19,106",1560.2,"1,224,593"
"HIV prevalence","2014","Texas","48","Ages 13 years and older","Black/African American","Female","All transmission categories","9,716",725.6,"1,339,103"
"HIV prevalence","2014","Texas","48","Ages 13 years and older","Hispanic/Latino","Male","All transmission categories","20,712",528.1,"3,922,021"
"HIV prevalence","2014","Texas","48","Ages 13 years and older","Hispanic/Latino","Female","All transmission categories","3,886",99.4,"3,909,225"
"HIV prevalence","2014","Texas","48","Ages 13 years and older","Native Hawaiian/Other Pacific Islander","Male","All transmission categories","Data suppressed","Data suppressed","8,471"
"HIV prevalence","2014","Texas","48","Ages 13 years and older","Native Hawaiian/Other Pacific Islander","Female","All transmission categories","Data suppressed","Data suppressed","8,643"
"HIV prevalence","2014","Texas","48","Ages 13 years and older","White","Male","All transmission categories","18,703",376.7,"4,965,053"
"HIV prevalence","2014","Texas","48","Ages 13 years and older","White","Female","All transmission categories","2,503",48.9,"5,121,172"
"HIV prevalence","2014","Texas","48","Ages 13 years and older","Multiple races","Male","All transmission categories","Data suppressed","Data suppressed","110,211"
"HIV prevalence","2014","Texas","48","Ages 13 years and older","Multiple races","Female","All transmission categories","Data suppressed","Data suppressed","118,463"
"HIV prevalence","2010","Texas","48","Ages 13 years and older","American Indian/Alaska Native","Male","All transmission categories","29",85.2,"34,024"
"HIV prevalence","2010","Texas","48","Ages 13 years and older","American Indian/Alaska Native","Female","All transmission categories","4",11.5,"34,879"
"HIV prevalence","2010","Texas","48","Ages 13 years and older","Asian","Male","All transmission categories","355",92.6,"383,397"
"HIV prevalence","2010","Texas","48","Ages 13 years and older","Asian","Female","All transmission categories","99",24,"412,384"
"HIV prevalence","2010","Texas","48","Ages 13 years and older","Black/African American","Male","All transmission categories","15,491",1395,"1,110,473"
"HIV prevalence","2010","Texas","48","Ages 13 years and older","Black/African American","Female","All transmission categories","8,237",673.4,"1,223,197"
"HIV prevalence","2010","Texas","48","Ages 13 years and older","Hispanic/Latino","Male","All transmission categories","15,878",449.6,"3,531,833"
"HIV prevalence","2010","Texas","48","Ages 13 years and older","Hispanic/Latino","Female","All transmission categories","3,192",90.9,"3,512,260"
"HIV prevalence","2010","Texas","48","Ages 13 years and older","Native Hawaiian/Other Pacific Islander","Male","All transmission categories","Data suppressed","Data suppressed","7,294"
"HIV prevalence","2010","Texas","48","Ages 13 years and older","Native Hawaiian/Other Pacific Islander","Female","All transmission categories","Data suppressed","Data suppressed","7,625"
"HIV prevalence","2010","Texas","48","Ages 13 years and older","White","Male","All transmission categories","17,076",355.1,"4,808,700"
"HIV prevalence","2010","Texas","48","Ages 13 years and older","White","Female","All transmission categories","2,306",46.3,"4,983,736"
"HIV prevalence","2010","Texas","48","Ages 13 years and older","Multiple races","Male","All transmission categories","Data suppressed","Data suppressed","90,559"
"HIV prevalence","2010","Texas","48","Ages 13 years and older","Multiple races","Female","All transmission categories","Data suppressed","Data suppressed","98,564"
"HIV prevalence","2013","Utah","49","Ages 13 years and older","American Indian/Alaska Native","Male","All transmission categories","18",168.9,"10,658"
"HIV prevalence","2013","Utah","49","Ages 13 years and older","American Indian/Alaska Native","Female","All transmission categories","2",17.8,"11,255"
"HIV prevalence","2013","Utah","49","Ages 13 years and older","Asian","Male","All transmission categories","26",105.4,"24,658"
"HIV prevalence","2013","Utah","49","Ages 13 years and older","Asian","Female","All transmission categories","12",42.2,"28,446"
"HIV prevalence","2013","Utah","49","Ages 13 years and older","Black/African American","Male","All transmission categories","134",1040.9,"12,874"
"HIV prevalence","2013","Utah","49","Ages 13 years and older","Black/African American","Female","All transmission categories","88",989.1,"8,897"
"HIV prevalence","2013","Utah","49","Ages 13 years and older","Hispanic/Latino","Male","All transmission categories","443",314.9,"140,688"
"HIV prevalence","2013","Utah","49","Ages 13 years and older","Hispanic/Latino","Female","All transmission categories","80",60.5,"132,146"
"HIV prevalence","2012","Utah","49","Ages 13 years and older","Hispanic/Latino","Male","All transmission categories","406",296.5,"136,941"
"HIV prevalence","2012","Utah","49","Ages 13 years and older","Hispanic/Latino","Female","All transmission categories","74",57.9,"127,714"
"HIV prevalence","2012","Utah","49","Ages 13 years and older","Native Hawaiian/Other Pacific Islander","Male","All transmission categories","Data suppressed","Data suppressed","9,724"
"HIV prevalence","2012","Utah","49","Ages 13 years and older","Native Hawaiian/Other Pacific Islander","Female","All transmission categories","Data suppressed","Data suppressed","8,853"
"HIV prevalence","2012","Utah","49","Ages 13 years and older","White","Male","All transmission categories","1,371",154.3,"888,434"
"HIV prevalence","2012","Utah","49","Ages 13 years and older","White","Female","All transmission categories","189",21,"899,381"
"HIV prevalence","2012","Utah","49","Ages 13 years and older","Multiple races","Male","All transmission categories","Data suppressed","Data suppressed","14,630"
"HIV prevalence","2012","Utah","49","Ages 13 years and older","Multiple races","Female","All transmission categories","Data suppressed","Data suppressed","14,914"
"HIV prevalence","2009","Utah","49","Ages 13 years and older","American Indian/Alaska Native","Male","All transmission categories","14",118.5,"11,814"
"HIV prevalence","2009","Utah","49","Ages 13 years and older","American Indian/Alaska Native","Female","All transmission categories","5",39.9,"12,534"
"HIV prevalence","2009","Utah","49","Ages 13 years and older","Asian","Male","All transmission categories","17",85.3,"19,938"
"HIV prevalence","2009","Utah","49","Ages 13 years and older","Asian","Female","All transmission categories","7",29.6,"23,671"
"HIV prevalence","2009","Utah","49","Ages 13 years and older","Black/African American","Male","All transmission categories","113",1014.1,"11,143"
"HIV prevalence","2009","Utah","49","Ages 13 years and older","Black/African American","Female","All transmission categories","72",850.1,"8,470"
"HIV prevalence","2009","Utah","49","Ages 13 years and older","Hispanic/Latino","Male","All transmission categories","362",292,"123,973"
"HIV prevalence","2009","Utah","49","Ages 13 years and older","Hispanic/Latino","Female","All transmission categories","66",61.7,"107,051"
"HIV prevalence","2009","Utah","49","Ages 13 years and older","Native Hawaiian/Other Pacific Islander","Male","All transmission categories","Data suppressed","Data suppressed","7,606"
"HIV prevalence","2009","Utah","49","Ages 13 years and older","Native Hawaiian/Other Pacific Islander","Female","All transmission categories","Data suppressed","Data suppressed","7,199"
"HIV prevalence","2009","Utah","49","Ages 13 years and older","White","Male","All transmission categories","1,355",154.5,"876,832"
"HIV prevalence","2009","Utah","49","Ages 13 years and older","White","Female","All transmission categories","166",18.6,"893,088"
"HIV prevalence","2009","Utah","49","Ages 13 years and older","Multiple races","Male","All transmission categories","Data suppressed","Data suppressed","11,668"
"HIV prevalence","2009","Utah","49","Ages 13 years and older","Multiple races","Female","All transmission categories","Data suppressed","Data suppressed","11,818"
"HIV prevalence","2013","Utah","49","Ages 13 years and older","Native Hawaiian/Other Pacific Islander","Male","All transmission categories","Data suppressed","Data suppressed","10,168"
"HIV prevalence","2013","Utah","49","Ages 13 years and older","Native Hawaiian/Other Pacific Islander","Female","All transmission categories","Data suppressed","Data suppressed","9,274"
"HIV prevalence","2013","Utah","49","Ages 13 years and older","White","Male","All transmission categories","1,473",162.9,"904,085"
"HIV prevalence","2013","Utah","49","Ages 13 years and older","White","Female","All transmission categories","195",21.4,"913,236"
"HIV prevalence","2013","Utah","49","Ages 13 years and older","Multiple races","Male","All transmission categories","Data suppressed","Data suppressed","15,503"
"HIV prevalence","2013","Utah","49","Ages 13 years and older","Multiple races","Female","All transmission categories","Data suppressed","Data suppressed","15,700"
"HIV prevalence","2010","Utah","49","Ages 13 years and older","Asian","Male","All transmission categories","17",79.8,"21,305"
"HIV prevalence","2010","Utah","49","Ages 13 years and older","Asian","Female","All transmission categories","8",32,"24,961"
"HIV prevalence","2010","Utah","49","Ages 13 years and older","Black/African American","Male","All transmission categories","116",1008.3,"11,505"
"HIV prevalence","2010","Utah","49","Ages 13 years and older","Black/African American","Female","All transmission categories","66",857.5,"7,697"
"HIV prevalence","2010","Utah","49","Ages 13 years and older","Hispanic/Latino","Male","All transmission categories","377",290.2,"129,915"
"HIV prevalence","2010","Utah","49","Ages 13 years and older","Hispanic/Latino","Female","All transmission categories","73",60.5,"120,616"
"HIV prevalence","2010","Utah","49","Ages 13 years and older","Native Hawaiian/Other Pacific Islander","Male","All transmission categories","Data suppressed","Data suppressed","9,115"
"HIV prevalence","2010","Utah","49","Ages 13 years and older","Native Hawaiian/Other Pacific Islander","Female","All transmission categories","Data suppressed","Data suppressed","8,305"
"HIV prevalence","2010","Utah","49","Ages 13 years and older","White","Male","All transmission categories","1,282",148.6,"862,618"
"HIV prevalence","2010","Utah","49","Ages 13 years and older","White","Female","All transmission categories","163",18.6,"876,060"
"HIV prevalence","2010","Utah","49","Ages 13 years and older","Multiple races","Male","All transmission categories","Data suppressed","Data suppressed","12,981"
"HIV prevalence","2010","Utah","49","Ages 13 years and older","Multiple races","Female","All transmission categories","Data suppressed","Data suppressed","13,307"
"HIV prevalence","2011","Utah","49","Ages 13 years and older","American Indian/Alaska Native","Male","All transmission categories","16",154.2,"10,377"
